,Customer_1,Customer_2,Customer_3,Customer_4,Customer_5,Customer_6,Customer_7,Customer_8,Customer_9,Customer_10,Customer_11,Customer_12,Customer_13,Customer_14,Customer_15,Customer_16,Customer_17,Customer_18,Customer_19,Customer_20,Customer_21,Customer_22,Customer_23,Customer_24,Customer_25,Customer_26,Customer_27,Customer_28,Customer_29,Customer_30,Customer_31,Customer_32,Customer_33,Customer_34,Customer_35,Customer_36,Customer_37,Customer_38,Customer_39,Customer_40,Customer_41,Customer_42,Customer_43,Customer_44,Customer_45,Customer_46,Customer_47,Customer_48,Customer_49,Customer_50,Customer_51,Customer_52,Customer_53,Customer_54,Customer_55,Customer_56,Customer_57,Customer_58,Customer_59,Customer_60
Customer_11,0.49022101925511297,0.374428624569353,0.44845841222529265,0.374428624569353,0.5094085217290898,0.4341850083751089,0.40698469735355364,0.4130293458740285,0.49022101925511297,0.5379624349443614,,0.07740206076901321,0.2862902742268434,0.6044664029196796,0.12764632397555808,0.19201575661846831,0.27935636256372215,0.3098520639493953,0.3461394424705099,0.43072452813035367,0.5333545890289535,0.18283982567554855,0.543576985364051,0.17126141562116742,0.1658439419539864,0.43072452813035367,0.374428624569353,0.07200007863225545,0.6009021985820201,0.18738641629700123,0.27935636256372215,0.36877781500618784,0.44845841222529265,0.5094085217290898,0.15886541822854627,0.2895748439807606,0.22262369210089733,0.40698469735355364,0.31128636903814544,0.44845841222529265,0.3098520639493953,0.4341850083751089,0.5333545890289535,0.054068827818283635,0.2895748439807606,0.3158591448778784,0.056710227842396356,0.20187904115548078,0.31128636903814544,0.20643563030136458,0.44047073467009606,0.5075997978860105,0.23693362473120147,0.22262369210089733,0.4341850083751089,0.2895748439807606,0.1653915711547998,0.15886541822854627,0.4130293458740285,0.2862902742268434
Customer_12,0.5676230800241261,0.4518306853383662,0.48491368739462143,0.4518306853383662,0.5483511635116547,0.47064028354443765,0.4434399725228824,0.49043140664304163,0.5676230800241261,0.6153644957133746,0.07740206076901321,,0.32274554939617217,0.6818684636886927,0.20504838474457127,0.2694178173874815,0.3158116377330509,0.3872541247184085,0.38259471763983866,0.5081265888993668,0.6107566497979666,0.2192951008448773,0.6209790461330641,0.2077166907904962,0.20229921712331517,0.5081265888993668,0.4518306853383662,0.05851633790869505,0.6783042593510332,0.26478847706601444,0.3158116377330509,0.4272533433378261,0.48491368739462143,0.5483511635116547,0.08471421622111347,0.36697690474977385,0.14648972784771785,0.4434399725228824,0.3477416442074742,0.48491368739462143,0.3872541247184085,0.47064028354443765,0.6107566497979666,0.10425429168753582,0.36697690474977385,0.3932612056468916,0.03028742360313049,0.279281101924494,0.3477416442074742,0.2838376910703778,0.5178727954391092,0.5850018586550236,0.16278242272376867,0.14648972784771785,0.47064028354443765,0.36697690474977385,0.24279363192381298,0.08471421622111347,0.49043140664304163,0.32274554939617217
Customer_13,0.2696923077578263,0.48431847883367896,0.16216813799844926,0.48431847883367896,0.22560561411548247,0.2456508888586808,0.12069442312671025,0.40803918894036784,0.2696923077578263,0.3032131911117001,0.2862902742268434,0.3227455493961721,,0.3973526553990115,0.37302826844455633,0.43739770108746656,0.09082224304729404,0.3417892137008431,0.05984916824366647,0.21680454625037082,0.4883177356224566,0.159400370557771,0.34800400962385497,0.1478264351261095,0.164136230011923,0.21680454625037082,0.48431847883367896,0.3582643375459194,0.4411232242919185,0.4327683607659995,0.09082224304729404,0.6550680892330312,0.16216813799844926,0.22560561411548247,0.4074597656172856,0.575865118207604,0.46923527724388997,0.12069442312671025,0.05483058617562586,0.16216813799844926,0.3417892137008431,0.2456508888586808,0.4883177356224566,0.23222144640855974,0.575865118207604,0.5479765751363807,0.312545989192188,0.48816931538232416,0.05483058617562586,0.4518175747703629,0.21994202317280942,0.49758322497766805,0.4855279721199408,0.46923527724388997,0.2456508888586808,0.575865118207604,0.41077351562379805,0.4074597656172856,0.40803918894036784,0.0
Customer_14,0.12766034764118517,0.30394737983673586,0.23518451740056223,0.30394737983673586,0.24634841928519574,0.5691652642190338,0.4425490314832931,0.22766808994342475,0.12766034764118517,0.19646125969037348,0.6044664029196795,0.6818684636886927,0.3973526553990115,,0.5136290266730917,0.45331622235405744,0.4881748984463055,0.2946143389702842,0.337503487155345,0.1906731803299858,0.09096508022344511,0.5567530259567826,0.06088941755562856,0.5451790905251209,0.5614888854109346,0.1906731803299858,0.30394737983673586,0.6613771881574387,0.06109371585719087,0.4579455626755245,0.4881748984463055,0.8700806766221548,0.23518451740056223,0.24634841928519574,0.73528204563233,0.4400746118029745,0.671523771759979,0.4425490314832931,0.3815607703035745,0.23518451740056223,0.2946143389702842,0.5691652642190338,0.09096508022344511,0.6176269009801181,0.4400746118029745,0.34503279119573227,0.6611766307620758,0.5110362209020137,0.3815607703035745,0.4257724798962957,0.17741063222620207,0.13813279137503498,0.730970487383962,0.671523771759979,0.5691652642190338,0.4400746118029745,0.461303489498646,0.73528204563233,0.22766808994342475,0.3973526553990115
Customer_15,0.39938364300852514,0.2528417764708396,0.3945235601356874,0.2528417764708396,0.4185711454825019,0.5209230025928219,0.49372269157126664,0.3221919696274407,0.39938364300852514,0.4471250586977735,0.12764632397555808,0.2050483847445713,0.3730282684445564,0.5136290266730917,,0.06436943264291023,0.3660943567814351,0.21901468770280746,0.43287743668822287,0.33988715188376584,0.4425172127823657,0.2695778198932615,0.45273960911746314,0.2579994098388804,0.2525819361716994,0.33988715188376584,0.2528417764708396,0.19614256035841837,0.5100648223354323,0.05974009232144315,0.3660943567814351,0.39738502420167354,0.3945235601356874,0.4185711454825019,0.2830078999547092,0.20412510496151098,0.34676617382706026,0.49372269157126664,0.39802436325585844,0.3945235601356874,0.21901468770280746,0.5209230025928219,0.4425172127823657,0.14080682203599662,0.20412510496151098,0.19427229677936497,0.18435655181795443,0.11642930213623115,0.39802436325585844,0.10925221386212822,0.34963335842350823,0.39699280441766277,0.36107610645736443,0.34676617382706026,0.5209230025928219,0.20412510496151098,0.052325537174445685,0.2830078999547092,0.3221919696274407,0.3730282684445564
Customer_16,0.3390708386894909,0.21197247050461837,0.3342107558166531,0.21197247050461837,0.35825834116346766,0.5852924352357322,0.541575269899384,0.2618791653084064,0.3390708386894909,0.3868122543787393,0.19201575661846831,0.2694178173874815,0.4373977010874667,0.4533162223540574,0.06436943264291023,,0.4304637894243454,0.15870188338377317,0.4365297255714359,0.27957434756473154,0.3822044084633314,0.33394725253617175,0.39242680479842884,0.32236884248179065,0.31695136881460967,0.27957434756473154,0.21197247050461837,0.2531150087905803,0.44975201801639797,0.004629340321467076,0.4304637894243454,0.46175445684458377,0.3342107558166531,0.35825834116346766,0.33998034838687113,0.23024045032749485,0.4037386222592222,0.541575269899384,0.4623937958987687,0.3342107558166531,0.15870188338377317,0.5852924352357322,0.3822044084633314,0.20517625467890685,0.23024045032749485,0.1534029908131438,0.24872598446086466,0.14254464750221502,0.4623937958987687,0.0611054741593337,0.289320554104474,0.3561234984514416,0.4180485548895263,0.4037386222592222,0.5852924352357322,0.23024045032749485,0.05778675218244216,0.33998034838687113,0.2618791653084064,0.4373977010874667
Customer_17,0.36051455080512035,0.575140721880973,0.2529903810457433,0.575140721880973,0.3164278571627765,0.15482864581138678,0.21151666617400428,0.49886143198766186,0.36051455080512035,0.3940354341589941,0.27935636256372215,0.3158116377330509,0.09082224304729404,0.4881748984463055,0.36609435678143515,0.4304637894243454,,0.4326114567481371,0.1506714112909605,0.30762678929766485,0.5791399786697506,0.14324138310563211,0.438826252671149,0.14194621005795313,0.1568476670767155,0.30762678929766485,0.575140721880973,0.35133042588279817,0.5319454673392126,0.4258344491028783,0.0,0.64813417756991,0.2529903810457433,0.3164278571627765,0.40052585395416435,0.5689312065444828,0.46230136558076873,0.21151666617400428,0.1456528292229199,0.2529903810457433,0.4326114567481371,0.15482864581138678,0.5791399786697506,0.2252875347454385,0.5689312065444828,0.5543071776837555,0.3056120775290668,0.4812354037192029,0.1456528292229199,0.4448836631072417,0.31076426622010345,0.588405468024962,0.4785940604568195,0.46230136558076873,0.15482864581138678,0.5689312065444828,0.40383960396067686,0.40052585395416435,0.49886143198766186,0.09082224304729404
Customer_18,0.1844811585752316,0.1794565718179443,0.17962107570239386,0.1794565718179443,0.20366866104920836,0.5136018225208654,0.38698558978512476,0.10317728192463317,0.1844811585752316,0.23222257426447998,0.30985206394939524,0.3872541247184085,0.34178921370084314,0.2946143389702842,0.21901468770280746,0.15870188338377317,0.43261145674813717,,0.28194004545717666,0.12498466745047228,0.22350252507955823,0.4517835598670986,0.23372492141465565,0.4402051498127175,0.43478767614553654,0.12498466745047228,0.1794565718179443,0.3667628491871545,0.2910501346326248,0.16333122370524025,0.43261145674813717,0.6163997119044811,0.17962107570239386,0.20366866104920836,0.45362818878344535,0.33459678835512763,0.5173864626557964,0.38698558978512476,0.32599732860540614,0.17962107570239386,0.0,0.5136018225208654,0.22350252507955823,0.32301256200983375,0.33459678835512763,0.24311466812064608,0.3665622917917916,0.3012465308859882,0.32599732860540614,0.13115814092601147,0.1347308739902147,0.1977477339366152,0.5316963952861006,0.5173864626557964,0.5136018225208654,0.33459678835512763,0.16668915052836178,0.45362818878344535,0.10317728192463317,0.34178921370084314
Customer_19,0.20984313951415984,0.42446931059001247,0.10231896975478279,0.42446931059001247,0.16575644587181598,0.23166177706368873,0.10504554432794809,0.34819002069670135,0.20984313951415984,0.2433640228680336,0.3461394424705099,0.3825947176398386,0.05984916824366647,0.337503487155345,0.4328774366882228,0.4365297255714359,0.1506714112909605,0.28194004545717666,,0.15695537800670437,0.42846856737879013,0.21924953880143747,0.2881548413801885,0.20767560336977592,0.2239853982555895,0.15695537800670437,0.42446931059001247,0.4181135057895859,0.38127405604825204,0.44115906589290294,0.1506714112909605,0.7149172574766977,0.10231896975478279,0.16575644587181598,0.46730893386095207,0.5796095271271959,0.5290844454875565,0.10504554432794809,0.04405728314822949,0.10231896975478279,0.28194004545717666,0.23166177706368873,0.42846856737879013,0.2920706146522262,0.5796095271271959,0.48812740689271433,0.3723951574358545,0.5480184836259906,0.04405728314822949,0.4089859831136742,0.16009285492914294,0.43773405673400156,0.5453771403636073,0.5290844454875565,0.23166177706368873,0.5796095271271959,0.4445169927160245,0.46730893386095207,0.34819002069670135,0.05984916824366647
Customer_20,0.06301283268880062,0.26751393258330813,0.05463640825192158,0.26751393258330813,0.09221263962366963,0.38861715507039307,0.26200092233465244,0.191234642689997,0.06301283268880062,0.12076655283894125,0.43072452813035367,0.5081265888993669,0.21680454625037082,0.1906731803299858,0.33988715188376584,0.27957434756473154,0.30762678929766485,0.12498466745047228,0.15695537800670437,,0.2816382605534309,0.3762049168081419,0.14132453455482924,0.3646309813764803,0.3809407762622939,0.0,0.26751393258330813,0.48763531336811294,0.2344437492228928,0.2842036878861986,0.30762678929766485,0.7372721760854394,0.05463640825192158,0.09221263962366963,0.5745006529644038,0.4226541491204915,0.6382589268367548,0.26200092233465244,0.20101266115493385,0.05463640825192158,0.12498466745047228,0.38861715507039307,0.2816382605534309,0.4438850261907922,0.4226541491204915,0.33117202888600994,0.48743475597275004,0.42211899506694656,0.20101266115493385,0.25203060510696984,0.02327485256467596,0.285805094701979,0.652568859467059,0.6382589268367548,0.38861715507039307,0.4226541491204915,0.2875616147093202,0.5745006529644038,0.191234642689997,0.21680454625037082
Customer_21,0.2186254278646303,0.2328355659460099,0.32614959762400736,0.2328355659460099,0.33731349950864087,0.6601303444424789,0.5335141117067382,0.15655627605269878,0.2186254278646303,0.2874263399138186,0.5333545890289535,0.6107566497979667,0.4883177356224566,0.09096508022344511,0.4425172127823658,0.3822044084633315,0.5791399786697506,0.22350252507955826,0.42846856737879013,0.2816382605534309,,0.6477181061802277,0.15185449777907367,0.6361441707485661,0.6524539656343797,0.2816382605534309,0.2328355659460099,0.5902653742667128,0.06754760955306657,0.38683374878479854,0.5791399786697506,0.7791155963987096,0.32614959762400736,0.33731349950864087,0.644316965408885,0.34910953157952945,0.5805586915365339,0.5335141117067382,0.4725258505270196,0.32614959762400736,0.22350252507955826,0.6601303444424789,0.0,0.5465150870893921,0.34910953157952945,0.2540677109722872,0.5900648168713498,0.4200711406785686,0.4725258505270196,0.3546606660055697,0.2683757124496472,0.04716771115158985,0.6400054071605169,0.5805586915365339,0.6601303444424789,0.34910953157952945,0.39019167560792006,0.644316965408885,0.15655627605269878,0.4883177356224566
Customer_22,0.42909267831559733,0.5163601204870565,0.32156850855622027,0.5163601204870565,0.3850059846732535,0.2980700289170189,0.28009479368448126,0.5549608417917319,0.42909267831559733,0.4626135616694711,0.18283982567554852,0.2192951008448773,0.159400370557771,0.5567530259567826,0.2695778198932615,0.33394725253617175,0.14324138310563211,0.4517835598670987,0.2192495388014375,0.37620491680814183,0.6477181061802276,,0.5074043801816259,0.0373409330080065,0.052684022026872224,0.37620491680814183,0.5163601204870565,0.2548138889946246,0.6005235948496894,0.3293179122147047,0.14324138310563211,0.5516176406817364,0.32156850855622027,0.3850059846732535,0.30400931706599077,0.4724146696563091,0.36578482869259515,0.28009479368448126,0.18439646536907306,0.32156850855622027,0.4517835598670987,0.2980700289170189,0.6477181061802276,0.1287709978572649,0.4724146696563091,0.45779064079558185,0.20909554064089317,0.3847188668310293,0.18439646536907306,0.34836712621906807,0.37934239373058043,0.6495312938037139,0.382077523568646,0.36578482869259515,0.2980700289170189,0.4724146696563091,0.30732306707250323,0.30400931706599077,0.5549608417917319,0.159400370557771
Customer_23,0.07831170186602864,0.24305796228110732,0.18583587162540569,0.24305796228110732,0.1969997735100392,0.5198166184438773,0.3932003857081366,0.1667786723877962,0.07831170186602864,0.14711261391521696,0.543576985364051,0.6209790461330642,0.34800400962385497,0.06088941755562856,0.45273960911746314,0.39242680479842884,0.438826252671149,0.23372492141465567,0.2881548413801885,0.14132453455482924,0.15185449777907367,0.5074043801816259,,0.4958304447499644,0.5121402396357779,0.14132453455482924,0.24305796228110732,0.6004877706018102,0.09311921466806354,0.3970561451198959,0.438826252671149,0.8262673221137162,0.18583587162540569,0.1969997735100392,0.6873531101981011,0.40087506385094457,0.7324131893156076,0.3932003857081366,0.332212124528418,0.18583587162540569,0.23372492141465567,0.5198166184438773,0.15185449777907367,0.5567374834244895,0.40087506385094457,0.309392943616463,0.6002872132064473,0.46722286639357513,0.332212124528418,0.36488306234066714,0.12806198645104552,0.14957921535381305,0.7654213167007563,0.7324131893156076,0.5198166184438773,0.40087506385094457,0.4004140719430175,0.6873531101981011,0.1667786723877962,0.34800400962385497
Customer_24,0.4175187428839358,0.5047817104326754,0.30999457312455875,0.5047817104326754,0.37343204924159196,0.29677485586933994,0.26852085825281974,0.5433824317373508,0.4175187428839358,0.4510396262378096,0.17126141562116742,0.2077166907904962,0.1478264351261095,0.545179090525121,0.2579994098388804,0.32236884248179065,0.14194621005795313,0.44020514981271763,0.20767560336977597,0.3646309813764803,0.6361441707485661,0.0373409330080065,0.49583044474996446,,0.021798565614001654,0.3646309813764803,0.5047817104326754,0.2432354789402435,0.588949659418028,0.3177395021603236,0.14194621005795313,0.5400392306273553,0.30999457312455875,0.37343204924159196,0.2924309070116097,0.46083625960192803,0.35420641863821406,0.26852085825281974,0.17282252993741154,0.30999457312455875,0.44020514981271763,0.29677485586933994,0.6361441707485661,0.1171925878028838,0.46083625960192803,0.44621223074120075,0.19751713058651207,0.3731404567766482,0.17282252993741154,0.336788716164687,0.3677684582989189,0.6379528837493328,0.3704991135142649,0.35420641863821406,0.29677485586933994,0.46083625960192803,0.29574465701812214,0.2924309070116097,0.5433824317373508,0.1478264351261095
